Event,AvgSpeed,MaxSpeed
165.0,33.85256788461538,34.53611
166.0,33.55726990960452,33.77778
167.0,33.45324069565218,33.76389
168.0,33.51801419354839,33.56389
169.0,33.526823448275856,33.56389
170.0,33.455560048543695,33.58889
171.0,33.52356296296296,33.57223
172.0,33.526603030303036,33.56389
173.0,33.505635833333336,33.55
174.0,33.52555866666667,33.55834
175.0,33.529272222222225,33.58889
176.0,33.52303225806451,33.57223
177.0,33.625968163265306,33.8
178.0,33.53618763157895,33.58056
179.0,33.539495217391305,33.59445
180.0,33.59876146341464,33.863890000000005
181.0,33.63342627659574,33.71667
182.0,33.55620076923076,33.602779999999996
183.0,33.626194285714284,33.650009999999995
184.0,33.58010469387755,33.650009999999995
185.0,33.549018064516126,33.61945
186.0,33.662291079365076,34.030559999999994
187.0,34.17354519078947,34.477779999999996
188.0,33.527781250000004,33.58056
189.0,33.93455005524862,34.31389
190.0,33.600931928020564,34.04723
191.0,33.490780703125,33.61111
192.0,33.55436880952381,33.61945
193.0,33.481140559006214,33.64167
194.0,33.56330763157894,33.59445
195.0,33.61256281690141,33.733340000000005
196.0,33.65275223404256,33.76945
197.0,33.5500578,33.602779999999996
198.0,33.55834,33.55834
199.0,34.00377735849057,34.46389
200.0,34.55679841726618,35.59445
201.0,33.91148929799427,34.11111
202.0,33.890182814814814,34.08611
203.0,34.66372450948858,35.325
204.0,34.33416656370657,35.69723
205.0,33.54456913043477,33.8
206.0,33.822226619718315,34.18612
207.0,34.506117157024796,35.68889
208.0,34.73160685333946,35.31112
209.0,33.65228029032259,34.20278
210.0,33.86578859205776,34.155559999999994
211.0,34.05312,34.863890000000005
212.0,34.36362572902016,36.130559999999996
213.0,34.544571767531224,35.84167
214.0,34.51415912,35.36945
215.0,33.58442243902439,33.83056
216.0,34.70277834572491,35.66389
217.0,34.39566959219859,35.55278
218.0,34.69625911162611,35.04445
219.0,34.579860403180014,34.93889
220.0,33.73083978411176,34.55
221.0,33.99997954335793,34.81667
222.0,35.11478966304348,35.51112
223.0,34.63892728670635,35.46945
224.0,34.805802949380166,35.49445
225.0,35.0492931193751,35.78334
226.0,35.07211104627071,35.68889
227.0,34.76143927007299,35.71389
228.0,34.77943247582557,36.09445
229.0,34.13541817469205,35.68889
230.0,33.70353067381318,33.900009999999995
231.0,34.39551707692308,34.92223
232.0,34.04125094339623,34.55834
233.0,33.70042225618632,35.19445
234.0,33.827109140800715,34.133340000000004
235.0,33.746154865399845,34.875
236.0,33.543058571428574,33.61111
237.0,33.54352,33.55834
238.0,33.538059,33.55834
239.0,34.30419814569536,35.95556
240.0,33.738598262459995,36.58056
241.0,33.65172292145594,34.05556
242.0,33.771153556534244,34.125
