Driver,Trip,Lanechange,Distance,Frequency
20,106,3,7.91943769988,0.3788147736859472
20,107,2,6.797209925899999,0.294238374539416
20,109,2,25.893360676302,0.07723987724121228
20,111,7,10.5600153801,0.6628778224311367
20,112,1,7.1664279799,0.1395395311031862
20,113,4,22.791947539527996,0.1755005794508264
20,115,1,17.199293246525,0.05814192395388359
20,118,1,26.285269919962,0.038044121405067376
20,121,11,27.17524164252,0.4047802093059863
20,136,2,20.704884701883,0.09659556325943272
20,140,6,19.36589579376,0.30982300348498704
20,157,1,2.49550518358,0.4007204659721126
20,167,1,6.247924313956001,0.1600531552160928
20,169,6,21.002406040569998,0.28568155421859287
20,173,10,23.04153608573,0.4339988429067089
20,174,2,5.74277113344,0.3482639223342986
20,178,1,7.704987378629999,0.1297860659413315
20,181,1,5.62682659829,0.17772006699191714
20,185,3,5.93992997033,0.5050564594170345
20,196,1,5.1478609321499995,0.19425544185832364
20,202,1,2.5202232821800004,0.39679023960726095
20,207,1,5.45581625374,0.18329063030934978
20,210,4,8.033086459291,0.4979406135201786
20,217,2,9.54433454139,0.20954839662490787
21,1,7,15.910205382499,0.4399691790088329
21,2,8,25.6310713273,0.31212117113025595
21,4,4,24.533843753899998,0.16304008618152807
21,5,2,29.37901733932,0.06807579630388998
21,7,6,21.79689220805,0.2752685998871017
21,21,4,12.023552133438441,0.33268038892397583
21,22,7,12.639190236279997,0.5538329488788721
21,23,4,16.3945802609,0.24398306857173635
21,26,20,56.88674723377,0.35157573551906807
21,27,4,7.61838393488,0.525045735971169
21,28,18,50.998420799200005,0.35295210553426315
21,32,2,12.929243266799999,0.1546880941698765
21,36,4,11.8316055892,0.3380775305467617
21,37,4,12.83038889213,0.3117598409237268
21,41,3,16.4114815249,0.18279885307419128
21,42,1,3.4846597369900003,0.286972064843205
21,43,13,54.61755924599041,0.23801869178096527
21,46,2,13.07859758807054,0.15292159473002456
21,47,3,14.3863683442,0.20853073744698594
21,49,7,11.828051352799998,0.5918134603248001
21,56,6,15.624646907599999,0.3840086777949225
21,58,1,7.7960249187,0.1282704981613568
21,67,34,118.43718886664999,0.28707199423891305
21,69,45,204.6994087065728,0.21983453828391578
21,77,27,128.78831642974,0.20964634641163082
21,84,1,5.2839055440600005,0.18925395082509913
21,85,69,227.5822838944008,0.30318704434839183
21,87,52,192.32612774568844,0.2703740807840693
21,88,30,124.572889719701,0.2408228633653952
21,90,1,2.8595012441,0.3497113358713506
21,98,2,15.661803093764,0.12769921751834132
21,106,7,20.3604494311,0.34380380569142555
21,107,2,9.8895198679,0.20223428707512087
21,109,17,102.01118530410137,0.16664839202997195
21,114,6,35.50572864617,0.16898681505152605
21,115,8,32.306234968418785,0.24763021775271749
21,118,18,84.23651182545,0.21368406181512542
21,134,1,11.0156722148,0.09077975274686002
21,135,5,15.095312367890001,0.33122865417715713
21,138,3,9.665559478799999,0.3103803775229012
21,139,2,4.417935729039999,0.45270011214821193
21,142,2,14.0397135770592,0.1424530485627561
21,143,11,58.83760421399,0.1869552669070862
21,144,7,17.0754602452414,0.409945026339818
21,145,19,42.74259637201,0.4445214285682036
21,148,8,21.8708072764,0.3657843946452087
21,149,2,14.4187168664,0.138708597896156
21,151,3,10.872545849,0.27592433655048
21,152,7,23.0239022265,0.30403186788828335
21,161,1,16.06208579527,0.06225841480030459
21,169,1,16.143632529959998,0.06194392731277549
21,171,2,16.07819232704,0.12439209329748083
21,180,4,16.36736922586,0.24438869465229077
21,182,6,17.078105902,0.35132701685011486
21,183,2,5.63016646204,0.35522928380262
21,185,9,25.00536468292258,0.35992276513953636
21,187,2,2.8434201885,0.7033782794709168
21,194,14,33.514148629575,0.4177340189881929
21,195,17,45.151726776000004,0.37650830242523964
21,196,2,12.851148242459999,0.15562811682399166
21,205,4,16.8083567576,0.23797686220524658
21,206,3,12.9590301973887,0.23149880464083747
21,210,3,12.125209127899998,0.2474184130232465
21,211,2,4.30776372119,0.4642780174228101
21,214,7,42.768091183109995,0.163673425826506
21,216,9,45.919369448795,0.19599572267724538
21,222,2,27.4175846417,0.07294588586618811
21,224,7,39.796254320820005,0.17589595100003785
21,228,20,87.8042039928,0.22777952638395324
21,238,8,16.1345307022,0.49583096946905136
22,5,5,26.968837565674,0.18539916627196462
22,8,1,7.920989882140001,0.12624684728543445
22,13,3,12.528042677530001,0.23946278578542268
22,16,3,10.59324127674,0.28319944024943705
22,17,4,7.584628630999999,0.52738244607668
22,22,1,7.339363328709999,0.13625160047441945
22,27,4,6.7094041312,0.5961781287550175
22,29,2,7.47168344884,0.2676772930350128
22,31,3,25.60116541057,0.11718216541663312
22,33,4,21.27184760682,0.18804196391090888
22,43,3,25.46698553003,0.11779957217403994
22,44,2,26.09923944695,0.07663058550289377
22,46,1,24.911240341977003,0.040142521459075535
22,47,6,23.34653741434,0.256997425079175
22,49,3,25.212630206009997,0.11898798243131661
22,50,1,25.950388921290802,0.038535067934167166
22,53,2,25.138496788241998,0.07955925196511582
22,54,2,22.84674715402,0.08753981415897492
22,56,3,25.717336994317996,0.11665282453866906
22,57,1,25.69136782936,0.038923579571236516
22,59,9,29.51721092519965,0.3049068566405932
22,60,6,26.261932890751403,0.22846757034068138
22,61,3,9.88340185888,0.30353921077332013
22,66,5,53.70580507497,0.09309980537523471
22,70,8,59.27764788470001,0.1349581214079322
22,78,1,5.904171369569999,0.16937177757982827
22,81,1,13.15738236915,0.07600295955103435
22,82,6,43.06188088426199,0.13933436897766455
22,83,5,43.468464650390004,0.11502591683912028
22,84,3,14.14914978341,0.2120268741177315
22,95,5,6.08656334841,0.8214816331955463
22,98,3,7.90533384362,0.3794906147349046
22,105,1,14.23962374089,0.07022657467615773
22,107,4,14.06452478174,0.28440349475534416
