Driver,Trip,Distance,SecInMotion
32,210,226.3809,7.4
32,217,2753.976,82.7
32,217,2436.212,71.3
32,217,138.7595,4.9
32,217,15306.89,439.6
32,220,10856.53,319.3
32,220,9750.357,276.8
32,222,5774.966,180.5
32,222,229.532,6.9
32,227,710.9176,24.6
32,227,4841.211,166.9
32,229,5200.111,157.8
32,236,564.6251,19.9
32,236,8075.32,260.4
32,236,3392.673,99.1
32,236,4046.474,115.9
32,237,29650.81,835.7
32,237,12367.36,359.2
32,264,12325.16,352.3
32,264,4028.62,116.1
32,264,65.13862,2.5
32,264,4.970001,0.2
32,265,9779.885,299.5
32,286,710.7067,23.2
32,286,7897.053,235.9
32,286,3415.867,106.8
32,286,4040.814,142.2
32,286,13.21028,0.5
32,286,16.67111,0.9
32,286,3.582778,0.2
32,288,9795.177,339
32,291,688.9712,19.4
32,291,7949.783,226
32,291,3412.214,101.2
32,291,4046.116,134.7
32,292,4010.564,116.6
32,292,5616.889,161.6
32,292,106.4972,3.9
32,296,8770.796,257.3
32,296,3445.755,101.9
32,296,4029.927,114.5
32,309,2286.436,64.9
32,309,6.44389,0.2
32,309,3.080556,0.1
32,309,2678.015,85.5
32,315,572.0951,17
32,315,7883.044,254.5
32,315,3402.211,100.3
32,315,4036.15,123
32,316,9942.044,284
32,316,10991.79,316.7
32,324,2421.196,72.5
32,324,3412.613,97.5
32,324,4038.185,116.5
32,325,16462.87,479.4
32,332,2424.714,86.5
32,332,3414.697,103.9
32,332,4040.167,125.2
32,332,12.57389,0.6
32,332,4.145,0.2
32,334,1.894445,0.1
32,334,3.849722,0.2
32,334,4.049167,0.2
32,334,4.0925,0.2
32,334,19.23056,0.9
32,334,9679.651,302.6
32,334,170.2117,6.2
32,346,2329.057,72.4
32,349,4165.506,134.7
32,349,1216.313,42.7
32,350,2339.53,74
32,355,13261.6,377.5
32,355,3384.11,97.4
32,355,4030.277,117.8
32,356,6673.115,208.6
32,359,2392.103,71.4
32,359,16049.72,494
32,359,7847.996,227.1
32,359,1796.028,70.3
32,359,911.9698,26.1
32,359,1204.756,39.4
32,361,4508.935,161.2
32,361,5202.34,161.3
32,361,8019.994,238.9
32,364,10836.97,349.8
32,365,5015.94,152.2
32,373,5755.492,174.6
32,373,7861.215,235.2
32,373,3413.148,105.4
32,373,4043.917,139
32,375,4153.865,123.5
32,375,4261.499,134.7
32,376,249.1134,6.6
32,387,2326.024,78.6
32,394,4060.193,147.5
32,394,1952.687,70
32,396,701.8584,26.2
32,396,7842.574,231.1
32,396,2883.458,93.3
32,396,4372.606,146.5
32,396,2153.889,64.8
32,396,3240.041,123
32,396,1154.524,37.3
32,396,235.0867,8.2
32,396,5036.71,143.6
32,408,5753.532,162.6
32,408,7861.691,223.8
32,408,7510.709,219.4
32,408,32.27528,1.3
32,408,4.816667,0.2
32,410,16558.99,480.6
32,414,8728.43,255.9
32,420,2330.237,76.7
32,423,5006.628,143.2
32,438,9810.739,363.7
32,438,104.232,4
32,440,19299.67,538.5
32,440,9755.113,282.9
32,442,4482.857,135.7
32,442,4646.048,122.7
32,442,6005.808,165
32,447,5751.263,174.8
32,448,6323.646,187.4
32,449,12535.59,373.2
32,449,211.5347,8.5
32,449,4036.35,117.3
32,450,16446.86,521.1
32,456,22269.02,635.8
32,459,21809.22,645.1
32,459,3425.241,98.1
32,459,4048.656,137.5
32,461,4139.318,153.7
32,461,4274.514,133.1
32,477,3162.132,99.3
32,490,4186.193,128.9
32,490,4250.554,121.9
32,494,5768.617,172.7
32,495,247.5664,8.5
32,507,4050.767,156.2
32,507,2441.719,75.1
32,507,1834.511,58.5
32,507,10.98472,0.4
32,507,12517,369.2
32,518,18694.59,524.2
32,518,9811.274,278.8
32,519,4488.078,133.3
32,519,18400.91,535
32,519,13.91167,0.5
32,524,13785.71,422.7
32,524,2329.557,73
32,524,1955.559,61.7
32,524,5855.388,178.1
33,1,1539.835,66
33,1,22975.4,707.4
33,1,3424.447,107.9
33,1,5041.521,159.2
33,1,16414.71,494.4
33,1,2497.788,78
33,1,51.90501,1.6
33,1,92.18446,2.8
33,1,50.77667,1.6
33,1,7147.25,232
33,1,4288.97,130.3
33,21,4086.826,149.4
33,22,2.648889,0.1
33,22,5.636667,0.2
33,22,14.57195,0.5
33,22,554.7501,18.4
33,30,4078.131,142.8
33,31,586.4673,21
33,31,5076.564,179.4
33,39,5839.132,199.4
33,39,6728.322,225
33,39,392.9278,17.8
33,55,184.4531,8.5
33,55,3060.933,122.4
33,57,3969.261,171.1
33,95,724.9459,23.4
33,95,5312.549,161.5
33,102,4079.584,151.2
33,103,4.955556,0.2
33,103,604.3951,21.3
33,105,4095.565,155.3
33,105,603.6209,21.8
33,105,4863.054,162.9
33,189,0,0
33,218,3155.402,119.7
33,218,13.19083,0.7
33,219,2267.977,89.1
33,270,2217.933,104.4
33,296,6229.463,191.5
33,298,7650.915,236.8
33,298,1831.875,55.7
33,299,1994.468,57.2
33,299,347.1048,10.6
33,299,5269.808,155.7
33,310,7665.494,243
33,310,596.4528,20
33,310,1460.427,54.3
33,312,7633.729,220.3
33,312,2125.358,63.5
33,312,1906.971,59.9
33,312,7761.591,472.8
33,316,7648.322,238.1
33,316,2125.937,71.6
33,316,1962.6,59.6
33,316,5703.721,177
33,316,6.328056,0.2
33,322,7651.22,256.5
33,322,1959.778,61.7
33,322,1926.803,66.7
33,322,12825.71,406.9
33,326,685.8309,23.5
33,326,1183.559,38
33,326,5684.759,180.9
33,328,7630.091,225.2
33,328,2130.396,73.9
33,328,1846.781,58.7
33,328,5837.588,193.4
33,328,6893.313,217.1
33,328,91.88973,3.4
33,349,7681.969,227.2
33,349,2128.859,65.1
33,349,1952.272,53.8
33,349,344.6111,11.4
33,349,5367.677,169.9
33,349,1462.486,44.3
33,354,7675.782,247.8
33,354,2030.841,79.5
33,354,540.0925,17.4
33,354,1199.991,43.1
33,354,5829.694,205.3
33,354,6887.563,243.4
33,354,102.8028,3.6
33,354,76.76473,2.8
33,362,7701.641,391.1
33,362,2024.911,68.4
33,362,1875.563,67.7
33,362,5845.471,187.6
33,362,1687.411,51.7
33,366,7665.878,241.1
33,366,1952.546,61.1
33,366,87.6464,3.5
33,366,1906.609,68.4
33,366,12024.57,366.6
33,398,7665.034,250.4
33,398,2116.154,73.4
33,398,1962.411,58.2
33,398,342.2653,11.4
33,398,5276.583,167.1
33,400,6908.996,274.7
33,400,800.6048,25.4
33,400,12.32695,0.4
33,400,1386.357,42.2
33,400,40539.37,1632
33,400,6598.299,186.9
33,401,49887.32,1449.4
33,401,6919.366,200.2
33,403,1861.299,59.1
33,403,5870.368,179.8
33,403,1547.174,41
33,403,13.85333,0.4
33,406,7634.66,259.2
33,406,2133.72,68.4
33,406,1941.855,51.6
33,406,345.012,9.2
33,406,5253.968,149.4
33,406,1565.082,44.7
33,407,13858.4,453.6
33,407,175.9495,5
33,407,838.5842,24.9
33,407,4314.948,173.9
33,407,13788.25,439.2
33,407,3266.391,97.6
33,407,5754.901,160.7
33,407,253.86,8.7
33,407,22792.5,679.1
33,407,621.6992,22.2
34,1,5592.595,191.3
34,1,2370.209,83.4
34,1,19786.98,587.7
34,1,4362.861,128.8
34,1,9765.115,290.9
34,1,14069.22,428.9
34,1,4146.625,145.3
34,1,7329.604,256.7
34,1,51.97584,2.2
34,30,4.740001,0.2
34,30,5018.941,321.3
34,30,40618.3,1591.5
34,30,32473.47,965
34,30,63055.76,1827.7
34,30,3887.855,127.4
34,30,3074.222,127.7
34,33,74794.95,2035.3
34,33,37758.89,981.6
34,33,29499.63,826.2
34,33,4314.837,127.3
34,33,57.26139,2.4
34,33,302.4222,10.3
34,33,16.04722,0.9
34,33,452.802,16.9
34,38,4466.739,176.6
34,38,313.465,13.5
34,38,614.0751,20.7
34,38,3861.392,133.7
34,39,5544.396,160.9
34,39,412.657,13.4
34,39,3921.593,113.5
34,51,9382.44,308.3
34,53,2709.248,91.1
34,53,4737.74,164.9
34,53,21.46473,2
34,55,8581.405,302.9
34,57,5417.973,164.4
34,57,2942.897,95
34,57,83.55167,3.3
34,57,670.237,27.8
34,57,45.41528,2
34,104,6179.801,216.2
34,104,387.3389,16.1
34,107,4937.856,161.7
34,107,53.40334,2
34,153,12885.22,430.8
34,154,13860.29,527
34,181,3393.146,118.1
34,198,8442.261,254.9
34,198,758.3395,191.8
34,198,2.355,0.2
34,198,2.475,0.2
34,198,2.586945,0.2
34,198,1416.286,392.9
34,198,183.292,11
34,205,8619.759,322.1
34,220,19.03278,6.2
34,244,3863.529,127.8
34,253,4997.62,181.2
34,273,3119.381,105.4
34,273,1914.387,64.3
34,273,3370.871,117.7
34,273,17.60528,0.6
34,274,1838.16,62.5
34,274,2388.296,83.5
34,274,3463.073,121.5
34,283,429.1087,15.9
34,283,3551.743,124.6
34,284,1937.484,71.1
34,284,1.8825,0.1
34,284,3.631389,0.2
34,284,68.47167,3.9
34,284,2101.627,75.1
34,284,3726.458,138.3
34,289,5043.712,184.3
34,289,956.5537,35.3
34,290,409.292,15.7
34,290,3740.381,127.3
34,290,51.56695,1.9
34,300,3051.981,112.1
34,300,26.34445,1.2
34,300,411.157,17
34,300,2377.187,90.9
34,300,94.15362,3.7
34,309,6234.97,248.6
34,309,12424.03,509.5
34,323,290.1795,10.8
34,329,11753.49,367.9
34,370,3649.396,133.7
34,371,991.8326,37
34,371,2377.709,79.7
34,371,96.36417,3.7
34,381,3096.286,105.8
34,381,2787.11,98.9
34,381,330.4937,12.7
34,402,745.3448,29.4
34,415,3532.915,130.8
34,415,2108.779,70.5
34,416,352.7845,15.4
34,416,802.9273,27.5
34,416,481.7095,17.3
34,416,1063.75,38.5
34,416,5079.907,162.8
34,416,48.52167,1.8
34,436,1.525833,2
34,439,10088.52,347.8
34,439,2613.877,88.3
34,439,1014.823,39
34,451,3425.554,112.5
34,453,216.4089,11.7
34,477,6213.444,223.2
34,477,296.5614,11.9
34,488,4780.68,238.3
34,488,166.1995,6.8
34,551,30514.49,1010.7
34,552,14464.43,460.7
34,552,13612.17,412.5
34,555,5161.551,175.7
34,555,3324.848,107.2
34,561,2996.096,96.3
34,561,73.02973,3.3
34,561,835.8578,29.5
34,561,263.6734,17.4
34,562,1130.347,38.6
34,562,1662.601,54.3
34,562,1631.036,55.2
34,566,7138.425,1177.1
34,566,3188.271,147.1
34,566,303,14
34,567,2341.479,96
34,567,452.5678,17.4
34,567,2391.639,96.4
34,571,3430.839,110.8
34,571,1239.288,43.7
34,572,1140.626,38.8
34,572,1660.764,51
34,572,1633.771,51.6
34,574,10014.41,331.2
34,611,5242.727,192.4
34,618,1872.01,57.6
34,618,2103.087,73.7
34,618,3242.492,106.1
34,636,30097.79,909.8
34,638,3756.416,115.1
34,638,25839.21,767.5
34,638,550.6295,16.4
34,638,4139.138,123.4
34,652,209.0739,15.4
34,657,6134.002,193.1
34,657,158.6103,6.7
34,657,1620.798,54.7
34,657,1209.826,39.3
34,657,237.0609,7.9
34,658,1116.318,34.8
34,658,1645.183,48.2
34,658,1622.637,50.5
34,665,6316.552,215.2
34,665,20240.33,636.1
34,665,253.5739,7.9
34,665,3815.278,118.5
34,665,27842.34,861.8
34,665,2331.656,73.1
34,665,8015.638,290.5
35,1,2439.377,71.4
35,1,4853.346,152.4
35,1,34020.4,954.7
35,1,1687.406,57
35,8,1264.129,51.4
35,8,2711.731,90.6
35,26,656.1148,21.1
35,26,3411.854,101.1
35,29,172.8559,6.9
35,29,48.32278,1.8
35,29,872.8345,31.9
35,29,4396.185,143.4
35,35,4255.453,132.7
35,35,8658.009,294.8
35,44,1126.84,33.6
35,44,67.60501,1.9
35,44,1587.618,49.7
35,44,125.2978,3.8
35,44,5417.497,158.7
35,44,5345.075,151.5
35,44,33629.42,1005.9
35,44,6460.274,212.3
35,45,17362.64,539.6
35,45,2975.19,94.3
35,58,3660.259,127.7
35,58,5519.536,163.1
35,59,1265.859,41.6
35,59,946.6376,28.1
35,59,1642.495,56.3
35,61,516.7314,17.6
35,61,3079.563,105.6
35,61,58.33223,2.6
35,70,3731.902,106.2
35,71,2256.124,129.2
35,71,8294.461,252.6
35,72,6105.166,196.8
35,72,5722.598,181.5
35,76,496.5626,18.8
35,76,14688.73,434.7
35,76,1574.235,50.4
35,99,669.5568,22.2
35,99,3419.239,108.5
35,111,5421.427,178.1
35,111,43.41667,1.8
35,111,46.7275,1.9
35,111,107.4486,4.5
35,111,100.0247,4.5
35,117,1262.49,41.1
35,117,2546.713,82.9
35,132,84.47446,4.6
35,132,702.3126,25.9
35,132,4881.968,152.3
35,132,713.5767,22.2
35,132,3191.844,102.7
35,132,1238.428,44.1
35,139,3634.082,140.5
35,139,7864.166,334.4
35,139,470.5123,17.4
35,139,1431.037,50.6
35,146,691.3643,21.5
35,146,1378.091,40.6
35,146,1468.234,157.9
35,151,666.7248,21
35,151,3501.759,100.2
35,162,675.482,24
35,162,2425.932,81
35,162,9504.18,294.6
35,162,3193.111,98.4
35,162,1999.215,61.7
35,162,604.1281,18.1
35,164,6256.177,235.4
35,164,1782.15,65.1
35,164,7843.617,270.5
35,164,1187.032,43.3
35,166,281.4031,11.5
35,166,1493.289,59
35,166,2675.909,99.6
35,174,31804.41,922.1
35,174,7714.928,224.3
35,174,1169.603,41.1
35,174,398.5228,18.1
35,174,7180.439,233.8
36,1,260.5906,12.9
36,1,4759.393,140.8
36,1,2150.147,57.7
36,1,21268.98,645.6
36,1,147.5186,4.7
36,2,39074.36,1066.1
36,4,2424.869,74.7
36,4,19351.39,545.6
36,4,19043.49,528
36,5,42522.03,1213.9
36,9,4583.036,148.9
36,9,4430.928,118.5
36,13,2431.93,71.9
36,13,3401.306,98
36,13,15797.78,451.6
36,14,7621.373,226.3
36,15,1549.109,45.4
36,20,5324.484,150.9
36,20,36.09028,1.5
36,21,16164.57,469.8
36,22,15402.1,474.6
36,22,4786.691,151.3
36,22,139.8211,5.3
36,23,36735.29,1065.9
36,23,5727.685,160.1
36,24,2461.865,75.5
36,24,3420.645,94.2
36,24,16033.28,468.2
36,24,21256.81,607.5
36,24,103.8803,3.2
36,25,17289.99,494.3
36,26,17660.13,492.7
36,26,157.1342,4.9
36,27,5346.846,146.7
36,28,18669.97,536
36,29,4132.547,116.8
36,29,21291.38,669.1
36,29,128.5961,4.6
36,30,5333.91,155.5
36,32,4782.255,129.1
36,32,126.5281,3.8
36,33,5374.512,159.2
36,33,18570.31,523.7
36,35,4126.403,117
36,35,18873.36,553.6
36,35,3061.502,81.8
36,36,4782.333,151.9
36,36,105.5217,3.6
36,37,5315.709,155.1
36,39,4685.139,150.1
36,39,91.03835,3
36,43,16901.8,456.1
36,43,6.338334,0.2
36,44,4250.038,112.9
36,44,18669.57,501
36,45,2478.044,73
36,45,3376.181,92.7
36,45,4119.653,113.3
36,45,11794.84,323.7
36,45,3071.116,82.1
36,46,5893.676,183.5
36,46,4800.896,143.9
36,46,114.5383,4.6
36,47,17196.27,533.6
36,48,110.2925,4.1
36,48,5995.433,177.4
36,50,25496.18,871.8
36,50,127.5561,4.9
36,51,5313.093,157.9
36,52,14836.11,458.5
36,52,3611.314,101.8
36,53,4116.234,115.2
36,54,17803.02,534.3
36,55,4337.233,126.6
36,56,14701.37,448.2
36,56,3717.726,104.9
36,58,4158.326,135.7
36,58,21247.97,661.6
36,58,162.9692,5.8
36,59,5371.279,171.1
36,60,4776.711,134
36,60,112.4478,3.9
36,61,5371.512,161.6
36,61,18580.54,535
36,68,10949.32,336.1
36,68,21388.42,664
36,69,5356.38,151.1
36,71,3398.895,95.4
36,71,45.47945,1.9
36,72,3765.36,96.5
36,73,1242.43,37.6
36,73,4008.532,122.3
36,74,17467.11,530.1
36,77,5.106667,0.2
36,77,5680.376,260.7
36,77,1166.283,36.9
36,77,5194.467,143.9
36,77,2179.505,62.3
36,77,16055.31,554.9
36,79,20632.81,601.8
36,81,17848.18,561.2
36,82,1262.131,58.5
36,82,41307.17,1423.1
36,83,2418.956,83.7
36,83,3406.159,103.9
36,83,16091.36,488.2
36,83,3099.863,84.6
36,84,1079.447,39.6
36,84,4803.278,164.9
36,84,126.6583,5.7
36,85,855.709,40.3
36,85,7227.144,229
36,86,7573.771,238.6
36,89,32668.06,958.4
36,89,2394.46,68.2
36,89,3312.209,91.1
36,89,32079.01,897.1
36,89,16.98167,0.8
36,90,4758.489,144.9
36,90,150.3936,4.5
36,99,4794.85,134.2
36,99,96.41113,3
36,100,7300.657,192.6
36,100,7210.514,197.6
36,101,4656.93,146
36,101,3640.489,139.4
36,102,5322.017,152.3
36,102,5.871945,0.3
36,103,16787.72,514.9
36,103,538.7565,17.4
36,105,4106.125,122.2
36,106,1657.423,52.5
36,107,4151.072,115.8
36,107,21294.75,660.7
36,107,128.8486,5
36,108,4657.447,131.8
36,109,2810.978,85.3
36,109,102.8875,4.4
36,110,5342.881,157.3
36,111,2464.324,78
36,111,15217.95,465.4
36,113,4132.762,128.2
36,113,3234.372,101.3
36,114,17623.57,559.2
36,114,100.8275,3.8
36,116,4898.389,156.8
36,117,5334.254,159.7
36,118,17223.08,521.1
36,119,3947.509,116.8
36,121,17668.69,597.1
36,121,134.2045,5.5
36,122,5343.378,162.5
36,123,11198.36,347
36,123,6009.855,167
36,124,4144.275,116.7
36,124,15973.49,472.7
36,124,2566.384,80.1
36,124,2050.375,61.6
36,124,163.425,5.2
36,125,23690.86,719.8
36,125,6550.529,206.4
36,125,7384.768,229.2
36,125,15129.18,478.6
36,125,34.65834,1.6
36,125,3099.906,97.8
36,127,2868.453,90.8
36,127,144.4695,4.9
36,127,18715.57,565.6
36,127,3980.797,106.6
36,127,1164.893,38.6
36,127,5247.418,145.4
36,127,23529.57,720.9
36,127,90.94057,2.8
36,128,5347.879,152.1
36,130,1261.012,46.2
36,130,3974.512,124.4
36,131,16870.6,514.1
36,131,662.8962,22.7
36,132,4150.799,116.3
36,132,21295.24,682.5
36,132,137.6714,4.8
36,133,5338.616,156.9
36,136,4794.073,134.1
36,136,102.4045,3.1
36,137,17017.76,498
36,138,17701.25,514.1
36,138,145.5206,4.5
36,139,5350.481,166.3
36,141,4783.037,146.7
36,141,115.9831,3.6
36,142,17012.24,509.4
36,144,2574.265,80
36,145,4147.999,112.8
36,145,21267.29,600.3
36,145,95.69084,3.2
36,146,24399.16,736.3
36,148,5338.277,181.6
36,150,4801.18,152.5
36,150,100.8914,2.7
36,151,23866.23,730.3
36,153,4094.982,109.5
36,153,21307.65,665.7
36,153,151.2558,4.6
36,154,5360.11,160.9
36,156,1143.045,30.9
36,156,85.78085,2.2
36,157,5384.392,162.4
36,158,11341.94,349.1
36,158,7150.068,193.3
36,159,4110.606,115.7
36,160,7743.131,279.5
36,160,4599.417,186.9
36,163,5368.337,148.8
36,164,18301.17,563.5
36,166,32307.83,1054.2
36,166,150.877,5.3
36,167,4005.969,111.7
36,169,4801.959,128.3
36,169,98.75473,3.1
36,170,39527.13,1101.1
36,170,2392.972,71.8
36,170,3423.923,93.6
36,170,16019.92,438.4
36,170,21444.93,637.1
36,171,2586.269,74.7
36,171,36707.77,1028.6
36,173,2422.062,70.7
36,173,3365.598,89
36,173,16036.64,438.6
36,173,21293.04,613
36,173,135.3736,5.1
36,174,5243.079,162.2
36,175,4886.982,153.4
36,176,5351.848,154.8
36,177,11395.09,337.2
36,177,7132.563,202.1
36,179,4148.606,125.4
36,179,16028.63,485
36,180,4773.912,142.9
36,180,135.2845,5.1
36,181,5352.239,155.4
36,182,35120.41,1010.3
36,187,110.5831,2.9
36,187,19331.46,566.8
36,188,17838.77,975.9
36,189,5348.425,166.8
36,189,18758.31,575.2
36,189,17918.32,507.7
36,190,1839.412,61.8
36,190,19503.58,634.8
36,190,11361.64,424.5
36,190,7484.96,265
36,191,17013.08,501
36,194,2256.884,67.3
36,194,2435.766,68.2
36,194,16067.09,466.3
36,195,17684.33,536.8
36,195,113.9558,3.6
36,196,5369.52,156
36,196,36778,1124.2
36,199,1793.559,54.1
36,199,3414.727,103.5
36,199,37410.69,1144.2
36,199,153.9361,4.9
36,200,5338.894,169.9
36,201,4827.087,159.3
36,201,97.47862,3
36,202,5333.349,154.3
36,202,38.20139,1.4
36,202,15.94667,0.7
36,202,4770.613,104.5
36,202,146.3609,3.8
36,202,1225.736,31.9
36,202,3928.814,106.1
36,202,12528.2,373.2
36,202,5982.492,154.1
36,203,4148.407,117.8
36,203,16046.74,533.7
36,204,2117.48,68.3
36,204,98.6814,3.6
36,207,2818.612,83.7
36,207,108.4831,4
36,208,6.489723,0.2
36,208,16.40945,0.5
36,208,144.9381,3.8
36,208,4450.489,129.3
36,208,11450.24,551.8
36,208,7208.762,203.5
37,1,1537.614,63.4
37,1,22844.39,818.6
37,1,3359.688,114
37,1,1121.002,38
37,1,10.58583,0.4
37,6,746.3942,26.1
37,6,13.80611,0.9
37,8,48.48362,2.8
37,8,60.1464,3.8
37,11,6136.01,219.2
37,11,5971.039,209.9
37,12,133.2228,5
37,13,2860.626,108
37,13,1467.603,55.7
37,13,109.4808,4
37,13,103.4933,3.8
37,13,2075.343,75.1
37,13,478.7106,17.1
37,13,3704.118,144.8
37,14,20225.98,790.9
37,25,904.1579,33.3
37,25,12479.9,444.2
37,25,3047.196,110.7
37,25,991.4251,41.9
37,25,25.32584,1.2
37,25,157.8895,7.8
37,27,2828.216,112.3
37,27,1465.75,57.6
37,27,13305.14,488.3
37,27,592.6104,48.8
37,30,686.7595,23.2
37,30,421.1878,28.6
37,32,91.30446,4.8
37,32,702.582,25.9
37,32,6527.197,221.5
37,32,2.956945,0.1
37,32,2.960278,0.1
37,32,921.954,30.8
37,32,3002.18,102.2
37,32,132.5303,6.8
37,45,9994.523,304.9
37,45,362.5039,12.7
37,56,0,0
37,74,204.8317,7.3
37,74,78.69028,3
37,80,5950.624,178.5
37,87,1512.875,48
37,87,9228.925,308.1
37,87,12486.05,432.8
37,87,6.557778,0.4
37,87,347.6659,16.5
37,87,1729.146,66.4
37,87,610.9531,21.6
37,87,2322.822,89.2
37,87,444.4153,16.2
37,87,2412.372,93.2
37,88,2912.498,124
37,88,943.9445,34.9
37,88,4005.718,147
37,88,1635.85,64.2
37,88,1137.167,59.3
37,88,33.89334,4.1
37,88,39.28056,4.8
37,88,30.82806,6.5
37,101,104.5139,4.7
37,106,5438.838,197.4
37,135,3089.923,123.6
37,136,573.8568,23
37,143,110.4558,5
37,149,1299.091,48.7
37,149,52.69723,2
37,149,284.4292,35.3
37,149,3417.762,98.6
37,149,1026.148,30.5
37,149,791.677,25.7
37,149,1452.98,43.1
37,149,40531.89,1149.4
37,149,6600.545,173.8
37,149,25683.89,713.1
37,149,14636.36,435.3
37,149,27187.76,765.1
37,149,410.9056,23.4
37,158,3045.282,116.8
37,158,2832.365,93.4
37,158,6346.165,192.2
37,158,94.62918,5.1
37,161,36.28695,1.7
37,161,99.74057,4.4
37,161,106.5817,4.4
37,161,470.2312,18.5
37,175,18.64306,3.5
37,193,3335.312,100.5
37,193,3021.387,89.2
37,193,13.96639,0.4
37,193,2657.87,78.3
37,193,13647.44,405.6
37,193,12.64,0.4
37,193,3439.891,110.8
37,193,1320.576,42.3
37,193,16.48556,0.6
37,194,10158.89,330.3
37,196,5977.36,192.8
37,208,710.3632,27.3
37,214,2013.321,73
37,214,4339.65,163.3
37,214,2051.015,72.8
37,214,1734.151,65.5
37,214,11.33778,0.4
37,214,3946.288,139.4
37,214,18585.89,610.6
37,214,15024.72,470.4
37,214,26053.38,801.8
37,214,8716.776,290
37,214,4593.261,157.1
37,214,3562.558,121.4
37,214,10822.65,378
37,214,61293.1,1989.3
37,223,61058.74,1926.8
37,223,226.3225,13.1
37,223,6915.122,250.4
37,223,8594.872,304.1
37,223,53.01389,1.9
37,223,2173.465,78
37,223,3432.043,120.1
37,223,33258.89,1061.1
37,223,11168.81,356.2
37,223,14680.52,452.8
37,223,19641.36,622
37,223,3239.268,106.9
37,223,688.7343,23.8
37,223,110.4742,4.3
37,260,4759.265,147.1
37,260,3287.004,95.5
37,260,5682.97,181.2
37,260,86.10418,3.3
37,260,10.24389,0.4
37,260,18463.08,553.7
37,260,4125.623,121.2
37,260,4081.525,125.3
37,260,6599.504,215.5
37,260,2169.219,64.2
37,260,25786.1,1248.4
37,260,23319.69,738.9
37,260,121.2333,5
37,260,539.252,28.3
37,260,59.10417,3.9
37,260,9.912779,2.2
37,260,0.5075001,0.9
37,260,8.597223,1.3
37,267,29.68,4.9
37,279,16123.85,502.5
37,279,4868.87,147.5
37,279,28659.02,834
37,279,43992.04,1268.5
37,279,191.4336,6.1
37,282,7228.521,235.2
37,308,4105.299,127.9
37,308,2512.077,75.7
37,308,29.85945,1
37,308,84.50973,2.6
37,308,5360.938,280.5
37,308,2319.534,133.1
37,308,6663.334,228.4
37,308,7300.74,257.5
37,309,745.5532,26.1
37,309,3209.243,115.9
37,309,1436.303,52.5
37,309,13328.57,510.3
37,319,1011.802,38.1
37,325,4344.127,149.8
37,325,3740.043,125.3
37,325,5.597778,0.2
37,325,8.711668,0.3
37,325,2567.064,91.1
37,325,3319.365,124.4
37,325,2971.177,94.6
37,325,158.2097,5.1
37,325,3754.312,121.9
37,325,7294.844,232.4
37,325,19118.82,590.8
37,325,3421.372,107
37,325,16042.91,498.5
